timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw
16.932,8.99985,8.9995,0.182462,0.00492539,0.00224833,-0.00386147,-1.14847e-05,2.44741e-05,-0.0237267
16.942,8.99984,8.99949,0.182462,-0.00480238,-0.00220989,-0.00387512,1.15575e-05,-2.2135e-05,-0.0237411
16.952,8.99985,8.9995,0.182462,0.00492546,0.00224819,-0.00386148,-1.14848e-05,2.44741e-05,-0.0237566
16.962,8.99984,8.99949,0.182462,-0.00480245,-0.00220976,-0.00387513,1.15576e-05,-2.2135e-05,-0.0237711
16.972,8.99985,8.9995,0.182462,0.00492553,0.00224806,-0.00386149,-1.14849e-05,2.44742e-05,-0.0237866
16.982,8.99984,8.99949,0.182462,-0.00480251,-0.00220963,-0.00387514,1.15577e-05,-2.2135e-05,-0.023801
16.992,8.99985,8.99949,0.182462,0.0049256,0.00224793,-0.0038615,-1.1485e-05,2.44742e-05,-0.0238166
17.002,8.99984,8.99949,0.182462,-0.00480258,-0.0022095,-0.00387514,1.15578e-05,-2.2135e-05,-0.023831
17.012,8.99985,8.99949,0.182462,0.00492566,0.0022478,-0.00386151,-1.1485e-05,2.44743e-05,-0.0238466
17.022,8.99984,8.99949,0.182462,-0.00480264,-0.00220937,-0.00387515,1.15579e-05,-2.2135e-05,-0.023861
17.032,8.99985,8.99949,0.182462,0.00492573,0.00224766,-0.00386151,-1.14851e-05,2.44743e-05,-0.0238766
17.042,8.99984,8.99949,0.182462,-0.00480271,-0.00220924,-0.00387516,1.1558e-05,-2.2135e-05,-0.023891
17.052,8.99985,8.99949,0.182462,0.0049258,0.00224753,-0.00386152,-1.14852e-05,2.44744e-05,-0.0239066
